T300;Cremada de regió corporal no especificada, grau no especificat
T301;Cremada de primer grau, regió corporal no especificada
T302;Cremada de segon grau, regió corporal no especificada
T303;Cremada de tercer grau, regió corporal no especificada
T304;Corrosió de regió corporal no especificada, grau no especificat
T305;Corrosió de primer grau, regió corporal no especificada
T306;Corrosió de segon grau, regió corporal no especificada
T307;Corrosió de tercer grau, regió corporal no especificada
T310;Cremades que afecten menys del 10% de la superfície corporal
T311;Cremades que afecten 10-19% de la superfície corporal
T312;Cremades que afecten 20-29% de la superfície corporal
T313;Cremades que afecten 30-39% de la superfície corporal
T314;Cremades que afecten 40-49% de la superfície corporal
T315;Cremades que afecten 50-59% de la superfície corporal
T316;Cremades que afecten 60-69% de la superfície corporal
T317;Cremades que afecten 70-79% de la superfície corporal
T318;Cremades que afecten 80-89% de la superfície corporal
T319;Cremades que afecten el 90% o més de la superfície corporal
T320;Corrosions que afecten menys del 10% de la superfície corporal
T321;Corrosions que afecten 10-19% de la superfície corporal
T322;Corrosions que afecten 20-29% de la superfície corporal
T323;Corrosions que afecten 30-39% de la superfície corporal
T324;Corrosions que afecten 40-49% de la superfície corporal
T325;Corrosions que afecten 50-59% de la superfície corporal
T326;Corrosions que afecten 60-69% de la superfície corporal
T327;Corrosions que afecten 70-79% de la superfície corporal
T328;Corrosions que afecten 80-89% de la superfície corporal
T329;Corrosions que afecten el 90% o més de la superfície corporal
T330;Congelació superficial de cap
T331;Congelació superficial de coll
T332;Congelació superficial de tòrax
T333;Congelació superficial de paret abdominal, part inferior de l'esquena i pelvis
T334;Congelació superficial de braç
T335;Congelació superficial de canell i mà
T336;Congelació superficial de maluc i cuixa
T337;Congelació superficial de genoll i cama
T338;Congelació superficial de turmell i peu
T339;Congelació superficial d'altres localitzacions i congelació superficial de localitzacions no especificades
T340;Congelació amb necrosi dels teixits del cap
T341;Congelació amb necrosi dels teixits del coll
T342;Congelació amb necrosi dels teixits del tòrax
T343;Congelació amb necrosi dels teixits de la paret abdominal, la part inferior de l'esquena i la pelvis
T344;Congelació amb necrosi dels teixits del braç
T345;Congelació amb necrosi dels teixits del canell i la mà
T346;Congelació amb necrosi dels teixits del maluc i la cuixa
T347;Congelació amb necrosi dels teixits del genoll i la cama
T348;Congelació amb necrosi dels teixits del turmell i el peu
T349;Congelació amb necrosi dels teixits d'altres localitzacions i congelació amb necrosi dels teixits de localitzacions no especificades
T350;Congelació superficial que afecta regions corporals múltiples
T351;Congelació amb necrosi dels teixits que afecta regions corporals múltiples
T352;Congelació no especificada de cap i coll
T353;Congelació no especificada de tòrax, abdomen, part inferior de l'esquena i pelvis
T354;Congelació no especificada d'extremitat superior
T355;Congelació no especificada d'extremitat inferior
T356;Congelació no especificada que afecta regions corporals múltiples
T357;Congelació no especificada de localització no especificada
T360;Intoxicació: Penicil·lines
T361;Intoxicació: Cefalosporines i altres antibiòtics ß-lactàmics
T362;Intoxicació: Grup del cloramfenicol
T363;Intoxicació: Macròlids
T364;Intoxicació: Tetraciclines
T365;Intoxicació: Aminoglicòsids
T366;Intoxicació: Rifamicines
T367;Intoxicació: Antibiòtics antifúngics utilitzats sistèmicament
T368;Intoxicació: Altres antibiòtics sistèmics
T369;Intoxicació: Antibiòtic sistèmic no especificat
T370;Intoxicació: Sulfonamides
T371;Intoxicació: Antimicobacterians
T372;Intoxicació: Antipalúdics i fàrmacs que actuen en altres protozous de la sang
T373;Intoxicació: Altres antiprotozoaris
T374;Intoxicació: Antihelmíntics
T375;Intoxicació: Antivírics
T378;Intoxicació: Altres antiparasitaris i antiinfecciosos sistèmics especificats
T379;Intoxicació: Antiparasitari i antiinfecciós sistèmics no especificats
T380;Intoxicació: Glucocorticoides i anàlegs sintètics
T381;Intoxicació: Hormones tiroïdals i substituts
T382;Intoxicació: Fàrmacs antitiroïdals
T383;Intoxicació: Insulina i fàrmacs hipoglucèmics orals [antidiabètics]
T384;Intoxicació: Contraceptius orals
T385;Intoxicació: Altres estrògens i progestàgens
T386;Intoxicació: Antigonadotròpics, antiestrògens i antiandrògens no classificats a cap altre lloc
T387;Intoxicació: Andrògens i congèneres anabòlics
T388;Intoxicació: Altres hormones i substituts sintètics, i hormones i substituts sintètics no especificats
T389;Intoxicació: Altres antagonistes hormonals i antagonistes hormonals no especificats
T390;Intoxicació: Salicilats
T391;Intoxicació: Derivats del 4-aminofenol
T392;Intoxicació: Derivats de la pirazolona
T393;Intoxicació: Altres antiinflamatoris no esteroïdals [AINE]
T394;Intoxicació: Antireumàtics no classificats a cap altre lloc
T398;Intoxicació: Altres analgèsics i antipirètics no opioides no classificats a cap altre lloc
T399;Intoxicació: Analgèsic, antipirètic i antireumàtic no opioides no especificats
T400;Intoxicació: Opi
T401;Intoxicació: Heroïna
T402;Intoxicació: Altres opioides
T403;Intoxicació: Metadona
T404;Intoxicació: Altres narcòtics sintètics
T405;Intoxicació: Cocaïna
T406;Intoxicació: Altres narcòtics i narcòtics no especificats
T407;Intoxicació: Cànnabis (derivats)
T408;Intoxicació: Lisergida [LSD]
T409;Intoxicació: Altres psicodislèptics [al·lucinògens] i psicodislèptics [al·lucinògens] no especificats
T410;Intoxicació: Anestèsics inhalats
T411;Intoxicació: Anestèsics intravenosos
T412;Intoxicació: Altres anestèsics generals i anestèsics generals no especificats
T413;Intoxicació: Anestèsics locals
T414;Intoxicació: Anestèsic no especificat
T415;Intoxicació: Gasos terapèutics
T420;Intoxicació: Derivats de la hidantoïna
T421;Intoxicació: Iminoestilbens
T422;Intoxicació: Succinimides i oxazolidinadiones
T423;Intoxicació: Barbitúrics
T424;Intoxicació: Benzodiazepines
T425;Intoxicació: Antiepilèptics mixtos no classificats a cap altre lloc
T426;Intoxicació: Altres antiepilèptics i hipnosedants
T427;Intoxicació: Antiepilèptics i hipnosedants no especificats
T428;Intoxicació: Fàrmacs antiparkinsonians i altres relaxants musculars d'acció central
T430;Intoxicació: Antidepressius tricíclics i tetracíclics
T431;Intoxicació: Antidepressius inhibidors de la monoaminooxidasa
T432;Intoxicació: Altres antidepressius i antidepressius no especificats
T433;Intoxicació: Antipsicòtics i neurolèptics derivats de la fenotiazina
T434;Intoxicació: Butirofenona i neurolèptics derivats del tioxantè
T435;Intoxicació: Altres antipsicòtics i neurolèptics, i antipsicòtics i neurolèptics no especificats
T436;Intoxicació: Psicoestimulants amb abús potencial
T438;Intoxicació: Altres psicòtrops no classificats a cap altre lloc
T439;Intoxicació: Psicòtrop no especificat
T440;Intoxicació: Agents anticolinesterasa
T441;Intoxicació: Altres parasimpaticomimètics [colinèrgics]
T442;Intoxicació: Medicaments blocadors ganglionars no classificats a cap altre lloc
T443;Intoxicació: Altres parasimpaticolítics [anticolinèrgics i antimuscarínics] i espasmolítics no classificats a cap altre lloc
T444;Intoxicació: Agonistes, sobretot alfa-adrenèrgics , no classificats a cap altre lloc
T445;Intoxicació: Agonistes, sobretot ß-adrenèrgics, no classificats a cap altre lloc
T446;Intoxicació: Antagonistes dels receptors alfa-adrenèrgics no classificats a cap altre lloc
T447;Intoxicació: Antagonistes dels receptors ß-adrenèrgics no classificats a cap altre lloc
T448;Intoxicació: Agents d'acció central i antiadrenèrgics no classificats a cap altre lloc
T449;Intoxicació: Altres fàrmacs que actuen principalment en el sistema nerviós autònom i fàrmacs no especificats que actuen principalment sobre el sistema nerviós autònom
T450;Intoxicació: Antial·lèrgics i antiemètics
T451;Intoxicació: Antineoplàstics i immunosupressors
T452;Intoxicació: Vitamines no classificades a cap altre lloc
T453;Intoxicació: Enzims no classificats a cap altre lloc
T454;Intoxicació: Ferro i compostos del ferro
T455;Intoxicació: Anticoagulants
T456;Intoxicació: Fàrmacs que afecten la fibrinòlisi
T457;Intoxicació: Antagonistes dels anticoagulants, la vitamina K i altres coagulants
T458;Intoxicació: Altres agents d'acció principalment sistèmica i hematològica
T459;Intoxicació: Agent d'acció principalment sistèmica i hematològica no especificat
T460;Intoxicació: Glicòsids cardiotònics i fàrmacs d'acció similar
T461;Intoxicació: Blocadors dels canals del calci
T462;Intoxicació: Altres antiarítmics no classificats a cap altre lloc
T463;Intoxicació: Vasodilatadors coronaris no classificats a cap altre lloc
T464;Intoxicació: Inhibidors de l'enzim conversiu de l'angiotensina
T465;Intoxicació: Altres antihipertensius no classificats a cap altre lloc
T466;Intoxicació: Antilipèmics i antiarterioscleròtics
T467;Intoxicació: Vasodilatadors perifèrics
T468;Intoxicació: Antivaricosos, incloent els esclerosants
T469;Intoxicació: Altres agents que actuen principalment en l'aparell cardiovascular i agents no especificats que actuen principalment sobre l'aparell cardiovascular
T470;Intoxicació: Antagonistes dels receptors histaminèrgics H2
T471;Intoxicació: Altres antiàcids i antisecretors gàstrics
T472;Intoxicació: Laxants estimulants
T473;Intoxicació: Laxants salins i osmòtics
T474;Intoxicació: Altres laxants
T475;Intoxicació: Digestius
T476;Intoxicació: Antidiarreics
T477;Intoxicació: Emètics
T478;Intoxicació: Altres agents que actuen principalment en l'aparell gastrointestinal
T479;Intoxicació: Agent no especificat que actua principalment en l'aparell gastrointestinal
T480;Intoxicació: Oxitòcics
T481;Intoxicació: Relaxants de la musculatura estriada [blocadors neuromusculars]
T482;Intoxicació: Altres agents que actuen principalment en els músculs i agents no especificats que actuen principalment sobre els músculs
T483;Intoxicació: Antitussígens
T484;Intoxicació: Expectorants
T485;Intoxicació: Fàrmacs contra el refredat comú
T486;Intoxicació: Antiasmàtics no classificats a cap altre lloc de l'asma
T487;Intoxicació: Altres agents que actuen principalment en l'aparell respiratori i agents no especificats que actuen principalment sobre l'aparell respiratori
T490;Intoxicació: Antifúngics, antiinfecciosos i antiinflamatoris locals no classificats a cap altre lloc
T491;Intoxicació: Antipruents
T492;Intoxicació: Astringents i detergents locals
T493;Intoxicació: Emol·lients, demulcents i protectors
T494;Intoxicació: Queratolítics, queratoplàstics i altres fàrmacs i preparats per al tractament dels cabells
T495;Intoxicació: Fàrmacs i preparats oftalmològics
T496;Intoxicació: Fàrmacs i preparats otorinolaringològics
T497;Intoxicació: Fàrmacs dentals d'aplicació tòpica
T498;Intoxicació: Altres agents tòpics
T499;Intoxicació: Agent tòpic no especificat
T500;Intoxicació: Mineralocorticoides i antagonistes dels mineralocorticoides
T501;Intoxicació: Diürètics de nansa [diürètics de sostre alt]
T502;Intoxicació: Inhibidors de l'anhidrasa carbònica, benzotiadiazides i altres diürètics
T503;Intoxicació: Agents de l'equilibri hidroelectrolític i calòric
T504;Intoxicació: Fàrmacs que afecten el metabolisme de l'àcid úric
T505;Intoxicació: Anorexígens
T506;Intoxicació: Antídots i quelants no classificats a cap altre lloc
T507;Intoxicació: Analèptics i antagonistes dels receptors opiacis
T508;Intoxicació: Agents diagnòstics
T509;Intoxicació: Altres drogues, fàrmacs i productes biològics, i drogues, fàrmacs i productes biològics no especificats
T510;Efecte tòxic: Etanol
T511;Efecte tòxic: Metanol
T512;Efecte tòxic: 2-propanol
T513;Efecte tòxic: Oli de fusel
T518;Efecte tòxic: Altres alcohols
T519;Efecte tòxic: Alcohol no especificat
T520;Efecte tòxic: Derivats del petroli
T521;Efecte tòxic: Benzè
T522;Efecte tòxic: Homòlegs del benzè
T523;Efecte tòxic: Glicols
T524;Efecte tòxic: Cetones
T528;Efecte tòxic: Altres dissolvents orgànics
T529;Efecte tòxic: Dissolvent orgànic no especificat
T530;Efecte tòxic: Tetraclorur de carboni
T531;Efecte tòxic: Cloroform
T532;Efecte tòxic: Tricloroetilè
T533;Efecte tòxic: Tetracloroetilè
T534;Efecte tòxic: Clorur de metilè
T535;Efecte tòxic: Clorofluorocarbonis
T536;Efecte tòxic: Altres derivats halogenats dels hidrocarburs alifàtics
T537;Efecte tòxic: Altres derivats halogenats dels hidrocarburs aromàtics
T539;Efecte tòxic: Derivat halogenat no especificat d'hidrocarburs alifàtics i aromàtics
T540;Efecte tòxic: Fenol i homòlegs del fenol
T541;Efecte tòxic: Altres compostos orgànics corrosius
T542;Efecte tòxic: Àcids corrosius i substàncies àcides similars
T543;Efecte tòxic: Àlcalis corrosius i substàncies corrosives semblants a l'àlcali
T549;Efecte tòxic: Substància corrosiva no especificada
T560;Efecte tòxic: Plom i compostos del plom
T561;Efecte tòxic: Mercuri i compostos del mercuri
T562;Efecte tòxic: Crom i compostos del crom
T563;Efecte tòxic: Cadmi i compostos del cadmi
T564;Efecte tòxic: Coure i compostos del coure
T565;Efecte tòxic: Zinc i compostos del zinc
T566;Efecte tòxic: Estany i compostos de l'estany
T567;Efecte tòxic: Beril·li i compostos del beril·li
T568;Efecte tòxic: Altres metalls
T569;Efecte tòxic: Metall no especificat
T570;Efecte tòxic: Arsènic i compostos de l'arsènic
T571;Efecte tòxic: Fòsfor i compostos del fòsfor
T572;Efecte tòxic: Manganès i compostos del manganès
T573;Efecte tòxic: Àcid cianhídric
T578;Efecte tòxic: Altres substàncies inorgàniques especificades
T579;Efecte tòxic: Substància inorgànica no especificada
T590;Efecte tòxic: Òxids nitrosos
T591;Efecte tòxic: Diòxid de sofre
T592;Efecte tòxic: Formaldehid
T593;Efecte tòxic: Gas lacrimogen
T594;Efecte tòxic: Gas de clor
T595;Efecte tòxic: Gas de fluor i fluorur d'hidrogen
T596;Efecte tòxic: Àcid sulfhídric
T597;Efecte tòxic: Diòxid de carboni
T598;Efecte tòxic: Altres gasos, emanacions i vapors especificats
T599;Efecte tòxic: Gasos, emanacions i vapors no especificats
T600;Efecte tòxic: Insecticides organofosforats i carbamats
T601;Efecte tòxic: Insecticides halogenats
T602;Efecte tòxic: Altres insecticides
T603;Efecte tòxic: Herbicides i fungicides
T604;Efecte tòxic: Rodenticides
T608;Efecte tòxic: Altres pesticides
T609;Efecte tòxic: Pesticida no especificat
T610;Efecte tòxic: Intoxicació per ciguatera
T611;Efecte tòxic: Intoxicació per escòmbrids
T612;Efecte tòxic: Altres intoxicacions per consum de peix i marisc
T618;Efecte tòxic: Efecte tòxic d'altres tipus de peix i marisc
T619;Efecte tòxic: Efecte tòxic de peix i marisc no especificat
T620;Efecte tòxic: Bolets ingerits
T621;Efecte tòxic: Fruits ingerits
T622;Efecte tòxic: Altra -es (parts de) planta -es ingerida -es
T628;Efecte tòxic: Altres substàncies nocives especificades ingerides com a aliment
T629;Efecte tòxic: Substàncies nocives no especificades ingerides com a aliment
T630;Efecte tòxic: Verí de serp
T631;Efecte tòxic: Verí d'altres rèptils
T632;Efecte tòxic: Verí d'escorpí
T633;Efecte tòxic: Verí d'aranya
T634;Efecte tòxic: Verí d'altres artròpodes
T635;Efecte tòxic: Efecte tòxic de contacte amb peix
T636;Efecte tòxic: Efecte tòxic de contacte amb altres animals marins
T638;Efecte tòxic: Efecte tòxic de contacte amb altres animals verinosos
T639;Efecte tòxic: Efecte tòxic de contacte amb animal verinós no especificat
T650;Efecte tòxic: Cianurs
T651;Efecte tòxic: Estricnina i sals de l'estricnina
T652;Efecte tòxic: Tabac i nicotina
T653;Efecte tòxic: Nitroderivats i aminoderivats del benzè i homòlegs
T654;Efecte tòxic: Disulfur de carboni
T655;Efecte tòxic: Nitroglicerina i altres èsters i àcids nítrics
T656;Efecte tòxic: Pintures i colorants no classificats a cap altre lloc
T658;Efecte tòxic: Efecte tòxic d'altres substàncies especificades
T659;Efecte tòxic: Efecte tòxic de substància no especificada especificats
T670;Cop de calor i insolació
T671;Síncope de calor
T672;Rampa per calor
T673;Esgotament anhidròtic per calor
T674;Esgotament per depleció de sal a causa de calor
T675;Esgotament per calor no especificat
T676;Fatiga per calor transitòria
T677;Edema per calor
T678;Altres efectes de calor i llum
T679;Efecte de calor i llum no especificat
T690;Mà i peu d'immersió
T691;Penellons
T698;Altres efectes especificats de temperatura baixa
T699;Efecte de temperatura baixa no especificat
T700;Barotraumatisme òtic
T701;Barotraumatisme sinusal
T702;Altres efectes de la gran altitud i efectes de la gran altitud no especificats
T703;Osteoartropatia barotraumàtica [malaltia per descompressió]
T704;Efectes de fluids d'alta pressió
T708;Altres efectes de pressió atmosfèrica i pressió de l'aigua
T709;Efecte no especificat de pressió atmosfèrica i pressió de l'aigua
T730;Efectes de la gana
T731;Efectes de la set
T732;Esgotament per exposició a la intempèrie
T733;Esgotament per esforç excessiu
T738;Altres efectes de privació
T739;Efecte de privació no especificat
T740;Negligència o abandonament
T741;Maltractament físic
T742;Abús sexual
T743;Maltractament psicològic
T748;Altres síndromes de maltractament
T749;Síndrome de maltractament no especificat
T750;Efectes de llamp
T751;Ofegament i submersió no mortal
T752;Efectes de vibració
T753;Mareig per moviment
T754;Efectes del corrent elèctric
T758;Altres efectes especificats de causes externes
T780;Xoc anafilàctic per reacció adversa a aliment
T781;Altres reaccions adverses a aliments no classificades a cap altre lloc
T782;Xoc anafilàctic no especificat
T783;Edema angioneuròtic
T784;Al·lèrgia no especificada
T788;Altres reaccions adverses no classificades a cap altre lloc
T789;Reacció adversa no especificada
T790;Embòlia gasosa (traumàtica)
T791;Embòlia grassa (traumàtica)
T792;Hemorràgia traumàtica secundària i recurrent
T793;Infecció de ferida posttraumàtica no classificada a cap altre lloc
T794;Xoc traumàtic
T795;Anúria traumàtica
T796;Isquèmia traumàtica muscular
T797;Emfisema subcutani traumàtic
T798;Altres complicacions immediates de traumatismes
T799;Complicació immediata de traumatisme no especificada
T800;Embòlia gasosa consecutiva a infusió, transfusió i injecció terapèutica
T801;Complicacions vasculars consecutives a infusió, transfusió i injecció terapèutica
T802;Infeccions consecutives a infusió, transfusió i injecció terapèutica
T803;Reacció d'incompatibilitat AB0
T804;Reacció d'incompatibilitat Rh
T805;Xoc anafilàctic per sèrum
T806;Altres reaccions per sèrum
T808;Altres complicacions consecutives a infusió, transfusió i injecció terapèutica
T809;Complicació no especificada consecutiva a infusió, transfusió i injecció terapèutica
T810;Hemorràgia i hematoma que compliquen un procediment no classificats a cap altre lloc
T811;Xoc durant un procediment o a conseqüència d'un procediment no classificat a cap altre lloc
T812;Punció o laceració accidentals durant un procediment no classificades a cap altre lloc
T813;Dehiscència de ferida operatòria no classificada a cap altre lloc
T814;Infecció consecutiva a un procediment no classificada a cap altre lloc
T815;Cos estrany deixat accidentalment en cavitat de l'organisme o en ferida operatòria durant un procediment
T816;Reacció aguda a substància estranya deixada accidentalment durant un procediment
T817;Complicacions vasculars consecutives a un procediment no classificades a cap altre lloc
T818;Altres complicacions de procediments no classificades a cap altre lloc
T819;Complicació no especificada de procediment
T820;Complicació mecànica de pròtesi valvular cardíaca
T821;Complicació mecànica de dispositiu elèctric cardíac
T822;Complicació mecànica de derivació d'artèria coronària i empelts valvulars
T823;Complicació mecànica d'altres empelts vasculars
T824;Complicació mecànica de catèter de diàlisi vascular
T825;Complicació mecànica d'altres dispositius i implants cardiovasculars
T826;Infecció i reacció inflamatòria per pròtesi valvular cardíaca
T827;Infecció i reacció inflamatòria per altres dispositius, implants i empelts cardiovasculars
T828;Altres complicacions de dispositius protètics, implants i empelts cardiovasculars
T829;Complicació no especificada de dispositiu protètic, implant i empelt cardiovasculars
T830;Complicació mecànica de catèter urinari (permanent)
T831;Complicació mecànica d'altres dispositius i implants urinaris
T832;Complicació mecànica d'empelt d'òrgan urinari
T833;Complicació mecànica de dispositiu contraceptiu intrauterí
T834;Complicació mecànica d'altres dispositius protètics, implants i empelts al tracte genital
T835;Infecció i reacció inflamatòria per dispositiu protètic, implant i empelt a l'aparell urinari
T836;Infecció i reacció inflamatòria per dispositiu protètic, implant i empelt al tracte genital
T838;Altres complicacions de dispositius protètics, implants i empelts genitourinaris
T839;Complicació no especificada de dispositiu protètic, implant i empelt genitourinaris
T840;Complicació mecànica de pròtesi articular interna
T841;Complicació mecànica de dispositiu de fixació interna dels ossos de les extremitats
T842;Complicació mecànica de dispositiu de fixació interna d'altres ossos
T843;Complicació mecànica d'altres dispositius, implants i empelts ossis
T844;Complicació mecànica d'altres dispositius, implants i empelts ortopèdics interns
T845;Infecció i reacció inflamatòria per pròtesi articular interna
T846;Infecció i reacció inflamatòria per dispositiu de fixació interna [qualsevol localització]
T847;Infecció i reacció inflamatòria per altres dispositius protètics, implants i empelts ortopèdics interns
T848;Altres complicacions de dispositius protètics, implants i empelts ortopèdics interns
T849;Complicació no especificada de dispositiu protètic, implant i empelt ortopèdics interns
T850;Complicació mecànica de derivació ventricular intracranial (comunicant)
T851;Complicació mecànica d'estimulador elèctric implantat en el sistema nerviós
T852;Complicació mecànica de lent intraocular
T853;Complicació mecànica d'altres dispositius protètics, implants i empelts oculars
T854;Complicació mecànica de pròtesi i implant mamaris
T855;Complicació mecànica de dispositius protètics, implants i empelts gastrointestinals
T856;Complicació mecànica d'altres dispositius protètics, implants i empelts interns especificats
T857;Infecció i reacció inflamatòria per altres dispositius protètics, implants i empelts interns
T858;Altres complicacions de dispositius protètics, implants i empelts interns no classificades a cap altre lloc
T859;Complicació no especificada de dispositiu protètic, implant i empelt interns
T860;Rebuig de trasplantament de medul·la òssia
T861;Fallida i rebuig de trasplantament renal
T862;Fallida i rebuig de trasplantament cardíac
T863;Fallida i rebuig de trasplantament cardiopulmonar
T864;Fallida i rebuig de trasplantament hepàtic
T868;Fallida i rebuig d'altres òrgans i teixits trasplantats
T869;Fallida i rebuig d'òrgan i teixit trasplantat no especificats
T870;Complicacions de (part de) extremitat superior reinserida
T871;Complicacions de (part de) extremitat inferior reinserida
T872;Complicacions d'una altra part del cos reinserida
T873;Neuroma de monyó d'amputació
T874;Infecció de monyó d'amputació
T875;Necrosi de monyó d'amputació
T876;Altres complicacions de monyó d'amputació i complicacions de monyó d'amputació no especificades
T880;Infecció consecutiva a immunització
T881;Altres complicacions consecutives a immunització no classificades a cap altre lloc
T882;Xoc per anestèsia
T883;Hipertèrmia maligna consecutiva a anestèsia
T884;Intubació fallida o difícil
T885;Altres complicacions d'anestèsia
T886;Xoc anafilàctic per reacció adversa a fàrmac o medicament correctes administrats adequadament
T887;Reacció adversa a fàrmac o medicament no especificada
T888;Altres complicacions especificades d'assistència mèdica i quirúrgica no classificades a cap altre lloc
T889;Complicació no especificada d'assistència mèdica i quirúrgica
T900;Seqüeles de lesió superficial de cap
T901;Seqüeles de ferida oberta de cap
T902;Seqüeles de fractura d'ossos del crani i la cara
T903;Seqüeles de lesió de nervis cranials
T904;Seqüeles de lesió d'ull i òrbita
T905;Seqüeles de lesió intracranial
T908;Seqüeles d'altres lesions de cap especificades
T909;Seqüeles de lesió de cap no especificada
T910;Seqüeles de lesió superficial i ferida oberta de coll i tronc
T911;Seqüeles de fractura de columna vertebral
T912;Seqüeles d'una altra fractura de tòrax i pelvis
T913;Seqüeles de lesió de medul·la espinal
T914;Seqüeles de lesió d'òrgans intratoràcics
T915;Seqüeles de lesió d'òrgans intraadominals i pelvians
T918;Seqüeles d'altres lesions especificades de coll i tronc
T919;Seqüeles de lesió no especificada de coll i tronc
T920;Seqüeles de ferida oberta d'extremitat superior
T921;Seqüeles de fractura de braç
T922;Seqüeles de fractura a nivell del canell i la mà
T923;Seqüeles de luxació, esquinç i distensió d'extremitat superior
T924;Seqüeles de lesió de nervi d'extremitat superior
T925;Seqüeles de lesió de múscul i tendó d'extremitat superior
T926;Seqüeles de lesió per esclafament i amputació traumàtica d'extremitat superior
T928;Seqüeles d'altres lesions especificades d'extremitat superior
T929;Seqüeles de lesió no especificada d'extremitat superior
T930;Seqüeles de ferida oberta d'extremitat inferior
T931;Seqüeles de fractura de fèmur
T932;Seqüeles d'altres fractures d'extremitat inferior
T933;Seqüeles de luxació, esquinç i distensió d'extremitat inferior
T934;Seqüeles de lesió de nervi d'extremitat inferior
T935;Seqüeles de lesió de múscul i tendó d'extremitat inferior
T936;Seqüeles de lesió per esclafament i amputació traumàtica d'extremitat inferior
T938;Seqüeles d'altres lesions especificades d'extremitat inferior
T939;Seqüeles de lesió no especificada d'extremitat inferior
T940;Seqüeles de lesions que afecten regions corporals múltiples
T941;Seqüeles de lesions no especificades per regió corporal
T950;Seqüeles de cremada, corrosió i congelació de cap i coll
T951;Seqüeles de cremada, corrosió i congelació de tronc
T952;Seqüeles de cremada, corrosió i congelació d'extremitat superior
T953;Seqüeles de cremada, corrosió i congelació d'extremitat inferior
T954;Seqüeles de cremada i corrosió classificables només segons l'extensió de la superfície corporal afectada
T958;Seqüeles d'altra cremada, corrosió i congelació especificades
T959;Seqüeles de cremada, corrosió i congelació no especificades
T980;Seqüeles d'efectes de cos estrany que penetra per un orifici natural
T981;Seqüeles d'altres efectes de causes externes i seqüeles d'efectes de causes externes no especificats
T982;Seqüeles de determinades complicacions immediates de traumatismes
T983;Seqüeles d'altres complicacions d'assistència mèdica i quirúrgica no classificades a cap altre lloc
U049;Síndrome respiratòria aguda greu no especificada
U800;Agent resistent a la penicil·lina
U801;Agent resistent a la meticil·lina
U808;Agent resistent a altres antibiòtics relacionats amb la penicil·lina
U810;Agent resistent a la vancomicina
U818;Agent resistent a altres antibiòtics relacionats amb la vancomicina
U898;Agent resistent a un altre antibiòtic únic especificat
U899;Agent resistent a antibiòtic no especificat
V010;Vianant lesionat en col·lisió amb vehicle amb pedals: Accident que no és de trànsit
V011;Vianant lesionat en col·lisió amb vehicle amb pedals: Accident de trànsit
V019;Vianant lesionat en col·lisió amb vehicle amb pedals: Accident que no s'especifica si és de trànsit o si no és de trànsit
V020;Vianant lesionat en col·lisió amb vehicle de motor de dues o tres rodes: Accident que no és de trànsit
V021;Vianant lesionat en col·lisió amb vehicle de motor de dues o tres rodes: Accident de trànsit
V029;Vianant lesionat en col·lisió amb vehicle de motor de dues o tres rodes: Accident que no s'especifica si és de trànsit o si no és de trànsit
V030;Vianant lesionat en col·lisió amb cotxe, camioneta o furgoneta: Accident que no és de trànsit
V031;Vianant lesionat en col·lisió amb cotxe, camioneta o furgoneta: Accident de trànsit
V039;Vianant lesionat en col·lisió amb cotxe, camioneta o furgoneta: Accident que no s'especifica si és de trànsit o si no és de trànsit
V040;Vianant lesionat en col·lisió amb vehicle pesant o autobús: Accident que no és de trànsit
V041;Vianant lesionat en col·lisió amb vehicle pesant o autobús: Accident de trànsit
V049;Vianant lesionat en col·lisió amb vehicle pesant o autobús: Accident que no s'especifica si és de trànsit o si no és de trànsit
V050;Vianant lesionat en col·lisió amb ferrocarril o vehicle ferroviari: Accident que no és de trànsit
V051;Vianant lesionat en col·lisió amb ferrocarril o vehicle ferroviari: Accident de trànsit
V059;Vianant lesionat en col·lisió amb ferrocarril o vehicle ferroviari: Accident que no s'especifica si és de trànsit o si no és de trànsit
V060;Vianant lesionat en col·lisió amb un altre vehicle sense motor: Accident que no és de trànsit
V061;Vianant lesionat en col·lisió amb un altre vehicle sense motor: Accident de trànsit
V069;Vianant lesionat en col·lisió amb un altre vehicle sense motor: Accident que no s'especifica si és de trànsit o si no és de trànsit
V090;Vianant lesionat en accident que no és de trànsit i que implica altres vehicles de motor o vehicles de motor no especifcats
V091;Vianant lesionat en accident que no és de trànsit no especificat
V092;Vianant lesionat en accident de trànsit que implica altres vehicles de motor o vehicles de motor no especificats
V093;Vianant lesionat en accident de trànsit no especificat
V099;Vianant lesionat en accident de mitjà de transport no especificat
V100;Ciclista lesionat en col·lisió amb vianant o animal: Conductor lesionat en accident que no és de trànsit
V101;Ciclista lesionat en col·lisió amb vianant o animal: Passatger lesionat en accident que no és de trànsit
V102;Ciclista lesionat en col·lisió amb vianant o animal: Ciclista no especificat lesionat en accident que no és de trànsit
V103;Ciclista lesionat en col·lisió amb vianant o animal: Persona lesionada en pujar o baixar de vehicle
V104;Ciclista lesionat en col·lisió amb vianant o animal: Conductor lesionat en accident de trànsit
V105;Ciclista lesionat en col·lisió amb vianant o animal: Passatger lesionat en accident de trànsit
V109;Ciclista lesionat en col·lisió amb vianant o animal: Ciclista no especificat lesionat en accident de trànsit
